category,meanRAX,sdRAX,minRAX,maxRAX,lenRAX,stepRAX,rmsRAX,entropy1RAX,entrpy2RAX,fftRAX,meanRAY,sdRAY,minRAY,maxRAY,lenRAY,stepRAY,rmsRAY,entropy1RAY,entrpy2RAY,fftRAY,meanRAZ,sdRAZ,minRAZ,maxRAZ,lenRAZ,stepRAZ,rmsRAZ,entropy1RAZ,entrpy2RAZ,fftRAZ,meanGX,sdGX,minGX,maxGX,lenGX,stepGX,rmsGX,entropy1GX,entrpy2GX,fftGX,meanGY,sdGY,minGY,maxGY,lenGY,stepGY,rmsGY,entropy1GY,entrpy2GY,fftGY,meanGZ,sdGZ,minGZ,maxGZ,lenGZ,stepGZ,rmsGZ,entropy1GZ,entrpy2GZ,fftGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.88533,0.42347,-1.6771,-0.13072,30,600,0.97834,4.7225,28.715,0.33082,1.2657,0.24188,0.99162,1.6482,30,600,1.2878,4.8816,49.753,0.23037,10.109,0.88311,8.3371,11.388,30,600,10.147,4.9014,3088.6,0.62323,0.011908,0.030656,-0.022064,0.066483,30,600,0.032408,1.9407,0.031508,0.012871,-0.031284,0.023503,-0.054947,0.012497,30,600,0.038892,4.3107,0.045379,0.018019,0.11714,0.0020883,0.11139,0.11977,30,600,0.11716,4.9067,0.4118,0.0010294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.98542,0.31818,-1.6771,-0.38417,27,540,1.0337,4.6779,28.851,0.14254,1.1667,0.31563,0.69453,1.5948,27,540,1.2071,4.7032,39.341,0.31924,10.406,0.48225,9.4586,10.891,27,540,10.417,4.7534,2929.7,0.37986,0.0037056,0.018131,-0.015778,0.045029,27,540,0.018174,-0.20384,0.0089179,0.011163,-0.041788,0.026719,-0.082214,0.0045776,27,540,0.049333,4.3627,0.06571,0.021887,0.11812,0.0074233,0.10899,0.12877,27,540,0.11835,4.7522,0.37817,0.0030076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-1.0216,0.36564,-1.4664,-0.38417,45,900,1.0837,5.3894,52.846,0.26621,1.7,0.60725,0.72415,2.5345,45,900,1.803,5.3946,146.28,0.30739,9.4451,0.79468,7.7727,10.977,45,900,9.4777,5.4869,4042.2,0.52611,0.027709,0.026152,-0.0057526,0.080536,45,900,0.037901,4.7222,0.064642,0.015799,-0.025052,0.027911,-0.072403,0.039764,45,900,0.037273,4.6433,0.062519,0.019981,0.14589,0.014844,0.12314,0.1747,45,900,0.14662,5.4846,0.96742,0.0039215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-1.0216,0.36564,-1.4664,-0.38417,45,900,1.0837,5.3894,52.846,0.26621,1.7,0.60725,0.72415,2.5345,45,900,1.803,5.3946,146.28,0.30739,9.4451,0.79468,7.7727,10.977,45,900,9.4777,5.4869,4042.2,0.52611,0.027709,0.026152,-0.0057526,0.080536,45,900,0.037901,4.7222,0.064642,0.015799,-0.025052,0.027911,-0.072403,0.039764,45,900,0.037273,4.6433,0.062519,0.019981,0.14589,0.014844,0.12314,0.1747,45,900,0.14662,5.4846,0.96742,0.0039215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.99249,0.25114,-1.6811,-0.51517,95,1900,1.0234,6.5247,99.507,0.15221,1.7711,0.28865,1.2777,2.4084,95,1900,1.7942,6.5507,305.83,0.33112,10.127,0.83981,8.793,11.219,95,1900,10.161,6.5649,9808.9,0.78424,0.019535,0.013931,-0.00354,0.042542,95,1900,0.023951,6.0781,0.054499,0.0078487,-0.036973,0.041233,-0.12871,0.028122,95,1900,0.05522,5.6126,0.28968,0.025212,0.19744,0.015581,0.17223,0.21892,95,1900,0.19805,6.5654,3.7262,0.010272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.99249,0.25114,-1.6811,-0.51517,95,1900,1.0234,6.5247,99.507,0.15221,1.7711,0.28865,1.2777,2.4084,95,1900,1.7942,6.5507,305.83,0.33112,10.127,0.83981,8.793,11.219,95,1900,10.161,6.5649,9808.9,0.78424,0.019535,0.013931,-0.00354,0.042542,95,1900,0.023951,6.0781,0.054499,0.0078487,-0.036973,0.041233,-0.12871,0.028122,95,1900,0.05522,5.6126,0.28968,0.025212,0.19744,0.015581,0.17223,0.21892,95,1900,0.19805,6.5654,3.7262,0.010272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.88083,0.33156,-1.4103,-0.32251,44,880,0.93983,5.3553,38.865,0.28199,2.0133,0.21746,1.4211,2.309,44,880,2.0247,5.451,180.38,0.17146,9.6962,0.72766,8.352,10.989,44,880,9.7229,5.4555,4159.5,0.38345,0.0077969,0.02461,-0.039322,0.038788,44,880,0.025547,3.2782,0.028717,0.025276,-0.023842,0.050285,-0.086227,0.057465,44,880,0.055132,3.586,0.13374,0.038785,0.21474,0.0077428,0.20079,0.22736,44,880,0.21488,5.4585,2.0315,0.0034596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.89695,0.39733,-1.7433,-0.36359,47,940,0.9793,5.42,45.075,0.39289,1.5745,0.19042,1.2412,2.11,47,940,1.5857,5.5442,118.18,0.13926,9.6564,0.57255,8.4478,10.591,47,940,9.673,5.5521,4397.6,0.37111,-0.0061383,0.024923,-0.038452,0.066177,47,940,0.025409,4.0771,0.030345,0.014608,-0.016586,0.029109,-0.073364,0.027893,47,940,0.033232,4.016,0.051907,0.024435,0.21817,0.0070173,0.20717,0.22932,47,940,0.21828,5.5539,2.2394,0.0053776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.987,0.33685,-1.4892,-0.33879,33,660,1.0412,4.9535,35.778,0.18054,2.6303,0.31719,1.7201,3.3024,33,660,2.6488,5.0343,231.53,0.18929,9.6418,0.7678,8.6386,11.086,33,660,9.6714,5.04,3086.7,0.71304,0.052897,0.017268,0.022308,0.080872,33,660,0.055563,4.9654,0.10188,0.013559,0.055965,0.043422,-0.01825,0.10596,33,660,0.07043,4.473,0.16369,0.044428,0.23353,0.010513,0.22276,0.25436,33,660,0.23376,5.043,1.8033,0.0059615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-1.3679,0.30065,-1.9054,-0.97568,36,720,1.3996,5.1366,70.521,0.25851,3.1641,0.099093,2.9,3.3,36,720,3.1656,5.1692,360.75,0.080442,9.7352,0.64605,8.3459,10.736,36,720,9.756,5.1668,3426.5,0.48982,0.022741,0.016868,-0.00042725,0.058228,36,720,0.028174,4.6635,0.028577,0.016757,0.00025135,0.036661,-0.061966,0.090576,36,720,0.036149,25.097,0.047044,0.030638,0.31606,0.026347,0.25436,0.35858,36,720,0.31713,5.165,3.6206,0.0064681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.90496,0.26114,-1.5839,-0.48256,39,780,0.94096,5.229,34.53,0.19803,2.7144,0.24225,2.3089,3.0863,39,780,2.7249,5.2798,289.58,0.22725,9.792,0.5748,8.3558,10.42,39,780,9.8084,5.2829,3752,0.43515,-0.0049133,0.024092,-0.045944,0.03418,39,780,0.024283,2.2866,0.022998,0.021294,-0.030402,0.035026,-0.084671,0.026077,39,780,0.046039,4.2945,0.082666,0.033182,0.35782,0.0072502,0.34419,0.36757,39,780,0.35789,5.2851,4.9954,0.0054855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.92938,0.44568,-1.75,-0.47241,28,560,1.0273,4.6535,29.548,0.47532,2.5486,0.2114,2.2186,2.9436,28,560,2.557,4.8026,183.07,0.17099,9.761,0.75563,8.3488,10.57,28,560,9.7892,4.8031,2683.2,0.68618,-0.017325,0.012196,-0.044205,-0.00090027,28,560,0.021062,4.4815,0.01242,0.0095514,-0.01646,0.02769,-0.059097,0.030273,28,560,0.031785,3.4355,0.028288,0.026419,0.36411,0.0065188,0.35239,0.37427,28,560,0.36416,4.8071,3.7132,0.0022509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.82568,0.19261,-1.3262,-0.58942,33,660,0.84719,5.008,23.685,0.13753,2.372,0.1992,2.0234,2.6717,33,660,2.3801,5.0394,186.94,0.21615,9.698,0.50467,9.0403,10.57,33,660,9.7108,5.0425,3111.9,0.31491,-0.028004,0.020967,-0.061569,0.0020905,33,660,0.034793,4.5486,0.039947,0.009824,-0.01819,0.026515,-0.07045,0.0095367,33,660,0.031821,3.4641,0.033416,0.026852,0.3533,0.011485,0.33717,0.36943,33,660,0.35348,5.0437,4.1233,0.0030744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.84671,0.43328,-1.8991,-0.27072,45,900,0.94894,5.3134,40.522,0.42431,2.2751,0.22336,1.825,2.6558,45,900,2.2857,5.485,235.11,0.16129,10.102,0.67393,8.0457,11.114,45,900,10.124,5.4887,4612.4,0.51768,-0.01759,0.016297,-0.037506,0.017532,45,900,0.023856,4.8307,0.025609,0.016667,-0.0095418,0.029066,-0.06871,0.037125,45,900,0.030284,3.0695,0.04127,0.031084,0.3523,0.011219,0.33586,0.36758,45,900,0.35247,5.4911,5.5907,0.0081984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.69042,0.54653,-1.5763,-0.049255,27,540,0.87425,4.26,20.637,0.44982,2.442,0.24767,2.1487,2.7599,27,540,2.4541,4.7478,162.61,0.19642,9.2525,0.66361,8.0457,9.8693,27,540,9.2754,4.7512,2322.9,0.48335,-0.023959,0.02291,-0.062897,0.017532,27,540,0.032855,4.0258,0.029144,0.015409,-0.026434,0.055774,-0.084106,0.062439,27,540,0.06078,3.082,0.099745,0.054318,0.34751,0.0058819,0.33849,0.35774,27,540,0.34756,4.7547,3.2615,0.0065097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.32356,0.40942,-0.91208,0.26505,32,640,0.5168,3.8795,8.5467,0.29005,2.1109,0.1752,1.8735,2.3762,32,640,2.118,4.9952,143.55,0.14389,9.4188,0.93469,7.9491,10.847,32,640,9.4636,4.9931,2865.9,0.74213,-0.010513,0.025437,-0.062897,0.023392,32,640,0.027155,2.8179,0.023596,0.02723,-0.013352,0.05206,-0.078476,0.068344,32,640,0.052951,1.8773,0.089724,0.055489,0.36122,0.012671,0.33849,0.37976,32,640,0.36143,4.9991,4.1803,0.0053968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.33902,0.33796,-0.78984,0.21477,27,540,0.47426,3.863,6.0728,0.27464,2.0249,0.41091,1.319,2.4853,27,540,2.0646,4.7247,115.09,0.20082,9.6437,0.48632,9.1451,10.525,27,540,9.6555,4.7531,2517.2,0.46622,0.018107,0.026654,-0.03183,0.051498,27,540,0.031812,3.7961,0.027324,0.021862,0.0038865,0.047806,-0.054855,0.068344,27,540,0.047073,-0.74609,0.059828,0.043896,0.35366,0.010954,0.33861,0.37085,27,540,0.35382,4.7542,3.3801,0.0062809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.4066,0.56877,-1.1979,0.44667,45,900,0.694,4.0683,21.674,0.67489,2.128,0.22215,1.8284,2.7807,45,900,2.1393,5.4845,205.95,0.14295,9.6626,0.93633,7.9886,11.03,45,900,9.7069,5.4852,4240.1,0.91152,0.0033162,0.021374,-0.027206,0.041763,45,900,0.021394,1.4305,0.020597,0.023122,0.0093499,0.059095,-0.074768,0.094437,45,900,0.059178,2.2942,0.15759,0.070396,0.34441,0.0097868,0.32918,0.36118,45,900,0.34455,5.4913,5.3421,0.006082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.4066,0.56877,-1.1979,0.44667,45,900,0.694,4.0683,21.674,0.67489,2.128,0.22215,1.8284,2.7807,45,900,2.1393,5.4845,205.95,0.14295,9.6626,0.93633,7.9886,11.03,45,900,9.7069,5.4852,4240.1,0.91152,0.0033162,0.021374,-0.027206,0.041763,45,900,0.021394,1.4305,0.020597,0.023122,0.0093499,0.059095,-0.074768,0.094437,45,900,0.059178,2.2942,0.15759,0.070396,0.34441,0.0097868,0.32918,0.36118,45,900,0.34455,5.4913,5.3421,0.006082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.38061,0.77014,-1.2375,0.8916,48,960,0.85183,3.7235,34.83,0.56062,2.1524,0.28697,1.7634,2.7807,48,960,2.1711,5.5727,226.25,0.23846,9.6341,1.0299,8.5822,11.531,48,960,9.6879,5.577,4505.1,0.82882,-0.0092862,0.018309,-0.039886,0.022186,48,960,0.020358,4.1313,0.019894,0.014447,-0.013515,0.043511,-0.069534,0.048615,48,960,0.045127,3.1633,0.097748,0.037531,0.3547,0.0043596,0.34787,0.36118,48,960,0.35473,5.5849,6.0399,0.0039482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.28738,0.67875,-1.36,0.55782,28,560,0.72583,2.3347,14.751,0.70441,1.9482,0.2279,1.6072,2.3259,28,560,1.961,4.7979,107.68,0.16923,9.613,0.58497,8.4491,10.71,28,560,9.6301,4.8048,2596.7,0.44342,-0.021352,0.010452,-0.037064,0.0021057,28,560,0.023691,4.5343,0.015715,0.0060076,-0.0015182,0.015712,-0.028305,0.020874,28,560,0.015504,-0.77883,0.0067302,0.013136,0.35315,0.0031772,0.34846,0.35722,28,560,0.35316,4.8073,3.4923,0.0021333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.33375,0.45711,-1.1723,0.25609,30,600,0.5598,3.6041,9.4012,0.42978,1.8089,0.4145,1.2544,2.3849,30,600,1.8543,4.8695,103.15,0.2818,9.6674,0.7935,8.2386,10.877,30,600,9.6989,4.9021,2822,0.83139,0.0098465,0.027989,-0.037064,0.047791,30,600,0.029227,2.9577,0.025627,0.022938,-0.0017334,0.04912,-0.059845,0.073944,30,600,0.048326,1.2823,0.070061,0.054479,0.35143,0.0068641,0.34009,0.36156,30,600,0.35149,4.9066,3.7064,0.004956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.11547,1.0176,-1.4435,1.4663,31,620,1.0077,2.297,31.478,0.98111,2.0084,0.37299,1.4196,2.4417,31,620,2.0417,4.929,129.22,0.34596,9.6814,1.5558,6.6782,11.189,31,620,9.8016,4.9352,2978.2,1.7305,0.0097568,0.04009,-0.053635,0.067535,31,620,0.040627,1.7526,0.051166,0.03666,-0.018324,0.089743,-0.13057,0.1024,31,620,0.090166,2.1712,0.25202,0.1047,0.33851,0.0088136,0.32115,0.34842,31,620,0.33862,4.9537,3.5546,0.0097565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.20978,0.65006,-1.132,1.0684,68,1360,0.67851,4.0384,31.306,0.54011,1.7438,0.25752,1.312,2.1946,68,1360,1.7624,6.0721,211.21,0.1821,9.7929,0.90071,7.9186,11.052,68,1360,9.8336,6.0813,6575.6,0.56529,-0.019583,0.022679,-0.053055,0.041565,68,1360,0.029837,5.4898,0.060538,0.016304,0.0044616,0.045168,-0.091278,0.10606,68,1360,0.045056,1.0957,0.13804,0.032107,0.32404,0.0064514,0.31721,0.34578,68,1360,0.3241,6.0872,7.1428,0.005546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.20978,0.65006,-1.132,1.0684,68,1360,0.67851,4.0384,31.306,0.54011,1.7438,0.25752,1.312,2.1946,68,1360,1.7624,6.0721,211.21,0.1821,9.7929,0.90071,7.9186,11.052,68,1360,9.8336,6.0813,6575.6,0.56529,-0.019583,0.022679,-0.053055,0.041565,68,1360,0.029837,5.4898,0.060538,0.016304,0.0044616,0.045168,-0.091278,0.10606,68,1360,0.045056,1.0957,0.13804,0.032107,0.32404,0.0064514,0.31721,0.34578,68,1360,0.3241,6.0872,7.1428,0.005546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.18818,0.80796,-1.3134,1.7315,96,1920,0.82548,3.5606,65.415,0.56458,1.0892,0.44409,0.0168,2.0019,96,1920,1.1754,6.4565,132.63,0.17929,9.8359,0.90678,7.9186,11.233,96,1920,9.8772,6.5788,9365.7,0.56282,-0.023983,0.031495,-0.090836,0.033203,96,1920,0.039456,5.4613,0.14945,0.019914,0.0044169,0.058353,-0.11015,0.10219,96,1920,0.058216,2.76,0.32536,0.037986,0.27009,0.040261,0.1936,0.33481,96,1920,0.27304,6.5687,7.1569,0.0075136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.056922,0.40832,-0.59195,0.78445,32,640,0.4059,2.3089,5.2722,0.2906,0.69494,0.41043,0.20708,1.5827,32,640,0.80382,4.7765,20.676,0.36319,9.5741,0.62015,8.4518,10.653,32,640,9.5935,4.9971,2945.1,0.57397,-0.013205,0.022686,-0.038437,0.023529,32,640,0.025941,3.6971,0.021534,0.023332,-0.011391,0.055521,-0.095093,0.083237,32,640,0.055821,1.7123,0.099712,0.058329,0.18924,0.0080889,0.17476,0.20119,32,640,0.18941,4.9987,1.148,0.0062535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.26901,0.81465,-1.0255,1.5474,76,1520,0.85282,3.5392,55.274,0.6881,0.41966,0.21974,0.046097,0.87221,76,1520,0.47304,6.0261,17.006,0.14225,9.6773,0.82071,8.6751,10.928,76,1520,9.7115,6.2428,7167.9,0.73518,-0.008089,0.022734,-0.053375,0.047806,76,1520,0.023989,4.7134,0.043734,0.02224,-0.015827,0.046657,-0.090027,0.051712,76,1520,0.048977,3.5582,0.1823,0.035422,0.12662,0.024419,0.09343,0.17719,76,1520,0.12892,6.2222,1.2632,0.0076918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.37562,0.49594,-0.60382,1.2317,51,1020,0.61825,4.5789,19.494,0.42796,0.32999,0.31232,-0.15999,0.897,51,1020,0.45224,4.9054,10.431,0.27951,9.8674,0.54769,8.8935,10.788,51,1020,9.8823,5.6702,4980.6,0.45389,-0.015779,0.031075,-0.067291,0.03035,51,1020,0.034579,3.8117,0.06098,0.024161,0.0051473,0.059783,-0.085785,0.10512,51,1020,0.059417,1.5253,0.18005,0.056245,0.072482,0.0155,0.052963,0.095993,51,1020,0.074089,5.6403,0.27995,0.0061722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.37562,0.49594,-0.60382,1.2317,51,1020,0.61825,4.5789,19.494,0.42796,0.32999,0.31232,-0.15999,0.897,51,1020,0.45224,4.9054,10.431,0.27951,9.8674,0.54769,8.8935,10.788,51,1020,9.8823,5.6702,4980.6,0.45389,-0.015779,0.031075,-0.067291,0.03035,51,1020,0.034579,3.8117,0.06098,0.024161,0.0051473,0.059783,-0.085785,0.10512,51,1020,0.059417,1.5253,0.18005,0.056245,0.072482,0.0155,0.052963,0.095993,51,1020,0.074089,5.6403,0.27995,0.0061722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.065282,0.60098,-1.2732,0.84419,30,600,0.59447,4.3291,10.602,0.41081,0.16436,0.26496,-0.14462,0.63939,30,600,0.30803,3.2432,2.8464,0.17666,9.9298,0.50183,8.8443,10.788,30,600,9.9421,4.9051,2965.3,0.40768,0.0012624,0.024168,-0.041641,0.025864,30,600,0.023795,5.5708,0.016986,0.0232,0.014464,0.052902,-0.085785,0.071823,30,600,0.053986,2.4683,0.087435,0.056415,0.054794,0.0058076,0.047867,0.065262,30,600,0.055091,4.8992,0.091049,0.0061736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.27187,0.5841,-0.79893,1.1756,35,700,0.63666,3.5446,14.187,0.60899,0.18498,0.2072,-0.1232,0.50002,35,700,0.27554,4.1811,2.6573,0.17799,9.6851,0.67303,8.8164,11.027,35,700,9.7078,5.126,3298.5,0.61987,-0.010324,0.016128,-0.02713,0.019669,35,700,0.018955,3.9185,0.012575,0.014956,-0.0071389,0.022438,-0.043289,0.018875,35,700,0.023239,2.0407,0.018901,0.01735,0.0299,0.014142,0.012833,0.05452,35,700,0.032989,4.9725,0.03809,0.0034228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.38697,0.59954,-0.27708,1.2647,29,580,0.70484,3.1298,14.407,0.6285,-0.21784,0.41395,-0.99498,0.3963,29,580,0.46141,3.1535,6.1741,0.22962,9.7927,0.4568,9.0361,10.206,29,580,9.803,4.8565,2786.9,0.35388,-0.033414,0.014747,-0.053482,-0.0089417,29,580,0.03642,4.7159,0.038467,0.012504,-0.0073316,0.023877,-0.042389,0.040451,29,580,0.024581,3.7439,0.017523,0.018564,0.004073,0.0043347,-0.0048676,0.012833,29,580,0.0058933,4.2169,0.0010072,0.0036482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.31157,0.49065,-0.63448,0.797,43,860,0.57638,4.3072,14.285,0.47142,-0.32637,0.27438,-0.99498,0.17581,43,860,0.42433,4.8044,7.7424,0.14707,9.7175,0.37287,9.3086,10.381,43,860,9.7245,5.4252,4066.4,0.26101,-0.00087685,0.025073,-0.041061,0.051682,43,860,0.024795,-1.5794,0.026436,0.025563,-0.0080055,0.045039,-0.080917,0.047318,43,860,0.045227,1.1196,0.087954,0.042896,-0.036429,0.021024,-0.071869,-0.00383,43,860,0.041939,5.1518,0.07563,0.0064862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.31157,0.49065,-0.63448,0.797,43,860,0.57638,4.3072,14.285,0.47142,-0.32637,0.27438,-0.99498,0.17581,43,860,0.42433,4.8044,7.7424,0.14707,9.7175,0.37287,9.3086,10.381,43,860,9.7245,5.4252,4066.4,0.26101,-0.00087685,0.025073,-0.041061,0.051682,43,860,0.024795,-1.5794,0.026436,0.025563,-0.0080055,0.045039,-0.080917,0.047318,43,860,0.045227,1.1196,0.087954,0.042896,-0.036429,0.021024,-0.071869,-0.00383,43,860,0.041939,5.1518,0.07563,0.0064862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.24693,0.57677,-1.4272,1.3589,102,2040,0.62481,5.4345,39.819,0.36542,-0.19691,0.32066,-0.75386,0.48997,102,2040,0.37495,5.2689,14.34,0.19151,9.8154,0.83393,8.4326,11.888,102,2040,9.8505,6.6673,9897.2,0.50582,-0.0028796,0.034351,-0.059082,0.063965,102,2040,0.034304,3.7826,0.12003,0.021187,0.004747,0.07182,-0.10492,0.15509,102,2040,0.071625,0.47015,0.52327,0.046285,-0.055991,0.013898,-0.089661,-0.030746,102,2040,0.057674,6.6278,0.33928,0.0084745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.24693,0.57677,-1.4272,1.3589,102,2040,0.62481,5.4345,39.819,0.36542,-0.19691,0.32066,-0.75386,0.48997,102,2040,0.37495,5.2689,14.34,0.19151,9.8154,0.83393,8.4326,11.888,102,2040,9.8505,6.6673,9897.2,0.50582,-0.0028796,0.034351,-0.059082,0.063965,102,2040,0.034304,3.7826,0.12003,0.021187,0.004747,0.07182,-0.10492,0.15509,102,2040,0.071625,0.47015,0.52327,0.046285,-0.055991,0.013898,-0.089661,-0.030746,102,2040,0.057674,6.6278,0.33928,0.0084745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.43836,0.40261,-1.2033,0.24518,33,660,0.59105,4.4391,11.528,0.36029,-0.85045,0.21454,-1.1808,-0.58243,33,660,0.8763,5.0003,25.341,0.17014,9.7478,1.0757,8.0781,11.005,33,660,9.8051,5.0357,3172.6,1.1092,-0.013633,0.033201,-0.068283,0.047714,33,660,0.035422,3.6443,0.041407,0.021655,0.0063379,0.070702,-0.10341,0.10304,33,660,0.06991,1.2605,0.16129,0.068212,-0.12047,0.025014,-0.15988,-0.086807,33,660,0.12296,5.0143,0.49896,0.004146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.5607,0.45433,-1.3484,0.14272,62,1240,0.71936,5.3529,32.084,0.4009,-1.2301,0.30873,-1.6962,-0.55453,62,1240,1.2676,5.9066,99.628,0.29641,9.8042,0.8681,8.4636,11.075,62,1240,9.8419,5.9486,6005.5,0.81083,-0.012524,0.033794,-0.048645,0.05011,62,1240,0.035783,4.3725,0.079386,0.01614,-0.0086488,0.053832,-0.09613,0.081772,62,1240,0.054092,2.8456,0.18141,0.047167,-0.21142,0.023013,-0.23994,-0.15988,62,1240,0.21265,5.9456,2.8035,0.0093498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.5607,0.45433,-1.3484,0.14272,62,1240,0.71936,5.3529,32.084,0.4009,-1.2301,0.30873,-1.6962,-0.55453,62,1240,1.2676,5.9066,99.628,0.29641,9.8042,0.8681,8.4636,11.075,62,1240,9.8419,5.9486,6005.5,0.81083,-0.012524,0.033794,-0.048645,0.05011,62,1240,0.035783,4.3725,0.079386,0.01614,-0.0086488,0.053832,-0.09613,0.081772,62,1240,0.054092,2.8456,0.18141,0.047167,-0.21142,0.023013,-0.23994,-0.15988,62,1240,0.21265,5.9456,2.8035,0.0093498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.26839,0.26103,-0.98328,0.14114,52,1040,0.37264,4.9101,7.2208,0.16559,-0.65663,0.1725,-0.9198,-0.4294,52,1040,0.67849,5.6522,23.938,0.1433,9.6885,0.57782,8.8155,10.966,52,1040,9.7054,5.6979,4898.1,0.40867,0.011203,0.022138,-0.032272,0.045242,52,1040,0.024621,4.4509,0.031521,0.01538,-0.015627,0.048813,-0.096481,0.053146,52,1040,0.050805,3.1307,0.13422,0.041748,-0.22805,0.0046571,-0.23433,-0.22055,52,1040,0.2281,5.7001,2.7055,0.0042434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.18782,0.2069,-0.61365,0.1138,40,800,0.27752,4.3168,3.0806,0.14611,-1.3662,0.24043,-1.845,-0.9198,40,800,1.3866,5.3006,76.91,0.10185,9.6989,0.52594,8.8365,10.543,40,800,9.7128,5.3199,3773.5,0.4996,0.0029678,0.021489,-0.024307,0.036484,40,800,0.021425,1.9137,0.018361,0.019405,0.0076828,0.047377,-0.06723,0.086182,40,800,0.047408,2.0354,0.089901,0.046611,-0.25468,0.019419,-0.29927,-0.2298,40,800,0.2554,5.3179,2.6092,0.0076511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.17153,0.41888,-0.77451,0.45659,44,880,0.44822,3.5588,8.8395,0.36753,-1.6322,0.30646,-2.3309,-1.0388,44,880,1.6601,5.4339,121.26,0.19628,9.9017,0.47149,8.7865,10.714,44,880,9.9127,5.4578,4323.5,0.38922,-0.0092728,0.021673,-0.048798,0.026367,44,880,0.023346,3.9208,0.023981,0.019179,-0.017628,0.049625,-0.08107,0.0569,44,880,0.052129,3.1533,0.11957,0.040969,-0.32853,0.015923,-0.36069,-0.29927,44,880,0.32891,5.4578,4.7599,0.0024107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.33172,0.51412,-1.1536,0.45639,33,660,0.60527,3.658,12.09,0.49612,-1.8938,0.24693,-2.3309,-1.6334,33,660,1.9094,5.0328,120.31,0.18976,9.7335,0.25043,9.2814,10.121,33,660,9.7366,5.0439,3128.4,0.13964,0.001715,0.011551,-0.018372,0.018051,33,660,0.011503,2.5466,0.0043664,0.010819,-0.0013506,0.015834,-0.039276,0.029251,33,660,0.01565,3.3983,0.008083,0.013741,-0.38876,0.020927,-0.42159,-0.36046,33,660,0.38931,5.0424,5.0015,0.0041281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
